,class,word,sentence1,sentence2
130,1,kap," drugačnimi vzorci spanja pri ženskah iste starosti. Nevarnost za  kap  pri tistih, ki spijo šest ur ali manj,  "," invalidsko upokojenega moža, ki ga je treba zaradi dveh  kapi  še negovati. Prav rada bi delala eno ali celo  "
131,0,kap," spominjajo na nogometne, zgornji del ""dresa"" in  kapa  pa sta bolj diverzantska.31. marec - 28 let  ", tudi pri zmanjšani ali nezadostni prekrvljenost dela možganov (možganska  kap  ali ICV). Z magnetno resonanco lahko zdravnik dobro  
132,1,kap," , 25. aprila je nenadoma umrl, zadet od možganske  kapi , fant Maestro (MB VII 123). ", in močno razpršuje svetlobo v vse smeri. Umazanija na  kapi  še intenzivneje razpršuje svetlobo v vse smeri. Takšna svetilka  
133,0,kap," zgodovino ter njegovimi Vojničani. Tako ima starinske čelade in  kape  različnih vojsk, medalje, vojaške značke, zajetno zbirko  ", ljudi po vsem svetu; največja je nevarnost za možgansko  kap  ali srčni infarkt. Tveganje zmanjša že odprava le nekaj  
134,1,kap, Svaka čast za zlatno medaljo  kapa  dol samo dostojanstvo bi pa le obdržal. , dosežeg pa še posebej če gledaš kakšna mala država smo  kapo  dol olimpiji 
135,0,kap," posebnim dvigalom skozi streho spustili 6,5-metrski obelisk,  kapo  in kroglo na vrhu. Skupino restavratorjev čaka še končno  ",  kapa  Moschino; 
136,1,kap," okolje ali v okolje, kamor napotimo bolnike po možganski  kapi  na okrevanje. Pomaga tudi pri iskanju mesta v domu  "," so ugotovili, za tretjino zniža tveganje infarkta in možganske  kapi . Razveseljiv rezultat in poleg tega koristen tudi za ljudi  "
137,1,kap," je še, da so v preiskavi našli tudi maskirno  kapo  in oblačila, ki jih je storilec nosil med ropom "," drugo svetovno vojno nekdo otel, ko je s polhovo  kapo  tolkel po tramu, ki se je bil že vnel  "
138,1,kap," uši ne sposojajo  kap , trakov za lase, sponk. O pojavu je  ", bi še igral pri arsenalu na vrhunskem nivoju..  kapa  dol za njega ;) 
139,0,kap, odletijo po žilah proti glavi in z zaporo povzročijo možgansko  kap . ," v žrebanju za pet lepih praktičnih nagrad (dres,  kapa , šal...). In še cena  "
140,0,kap," , ki je besedna igra s Taščo, da te  kap  (Mother In Law), ne zavede. Zgodba  ", Vitamin K in možganska  kap  
141,0,kap," , ker naj bi nekaj dni poprej doživel blažjo srčno  kap . Okrožnemu državnemu tožilcu Borisu Marčiču niti 21. septembra ni  "," Visok krvni tlak je najpomembnejši dejavnik tveganja za možgansko  kap , zato je znižanje povišanega krvnega tlaka nujen preventivni ukrep "
142,1,kap," leto zapored pripravilo preventivno akcijo ob dnevu boja proti možganski  kapi , s katero so opozarjali na dejavnike tveganja za možgansko  "," , Ciprom ter Malto, ki jim delaš šale in  kape ), manjka radar, samodejne podaje in podaje v  "
143,1,kap, Šestega februarja je na svoj 57. rojstni dan za srčno  kapjo  umrl trnovski župnik Janez Pogačnik. ," prijateljev. Imel sem njihovo majico, imel sem njihovo  kapo . Bil sem potešen. Pet let pozneje spet,  "
144,0,kap, »Znebi se še  kape .« ," sistem tako, da lahko postanete bolj dovzetni za možgansko  kap , srčno kap, diabetes in mnoge druge bolezenske težave "
145,0,kap," možganski kapi, ki jo povzroči strdek (ishemična možganska  kap ), lahko dandanes bolnikom zelo učinkovito pomagajo, vendar  ", No temu se pa reče  kapo  dol.....To je bil defenitivno  
146,0,kap," Ker pregrevanje ozračja počasi tali ledeni  kapi  na obeh tečajih, se mnogo otoških držav boji,  "," . Visoke rokavice in ozek pas za izklesano silhueto,  kapa  za udobje in mestni videz. Visoke pete naj bodo "
147,0,kap, Z DEŽJA POD  KAP  , Namesto zelenih baretk imajo zdaj modre klobuke in  kape  s ščitniki 
148,0,kap," niso več fičkoti, kos i spucal motor, razdelino  kapo  in malo posprejal z WD 40 /da, že  ", Minister poleti utrpel možgansko  kap  
149,1,kap," navodila, toda prav v tistem trenutku je Abbeja zadela  kap . Fontenelle je planil v kuhinjo in je razburjeno zavpil "," nekaj več svetlobe. Seveda pa ne pozabite na toplo  kapo , obleko proti vetru, saj je na vrhu lahko  "
150,1,kap," Ljubljana - Možganska  kap . Bolezen, ki človeku bistveno spremeni življenje, saj  "," se raziskave dejavnikov, ki povzročajo srčne infarkte in moŽganske  kapi , sukale okoli visokega krvnega tlaka, povečane teŽe in  "
151,0,kap, srčna  kap  na plesu Norveških sinov. Toda tole tu je bilo  ," slike, lesene skulpture, izdelke iz viter, polhove  kape  in suho sadje. S. F. "
152,1,kap, Pojavnost možganske  kapi  v Sloveniji še vedno narašča. Podatki Inštituta za varovanje  ," kje so rekviziti kot so majice, navijaški šali,  kape  ipd. vse v nacionalnih barvah? Ljudje se vse premalo  "
153,1,kap," podatkih beograjskega tednika Vreme naj bi ga zadela lažja možganska  kap , tako da ne more govoriti. "," atribut je bilo prav takšno pokrivalo, tako imenovana frigijska  kapa . Picek (petelinček) pa s svojim imenom namiguje  "
154,1,kap," /h – Drugje po Sloveniji se ljudje držijo za  kape , da jim jih ne odnese. V Ajdovščini odprejo  "," kot kar so objavili, da je umrl zaradi srčne  kapi . Res ne vem, kako je to mogoče,  "
155,0,kap, imel nič manjšo. To je pa svet kapitalizma.  Kapo  dol Gospodarju prstanov. ," pomočjo urada vlade za komuniciranje dobil tudi navijaški šal in  kapo  v slovenskih barvah blagovne znamke Toper, ki jo na  "
156,1,kap," , tudi je ne tepe. Mater, da te  kap . In potem se vprašajmo, kaj bo z našimi  "," jih v tistem trenutku potrebujem … Rokavičke, šal,  kapo , sadje, cede ali knjigo,'' je  "
157,1,kap," Eden od partnerjev v paru je označen (dres,  kapa , rutica ipd.), drugi pa ne. Na  ", . Oktobra 1866 je Barago v Marquettu še enkrat zadela  kap  in od nje si ni več opomogel. Več kot  
158,1,kap, ter odvečnih smrti in trpljenja bolnikov. Zmanjšanje števila možganskih  kapi  bi evropskim proračunom pomagalo prihraniti na milijone evrov. ," čim prej izvedeti, kaj bo z njimi. ( kap ) "
159,0,kap," , nikar me ne budite, ker me lahko zadene  kap . ", svojemu ljudstvu. Po neuradnih podatkih ga je zadela srčna  kap  med telefonskim pogovorom z libanonskim predsednikom Emilom Lahoudom. Po  
160,0,kap," revije: ""Rekli so mi, da jo je  kap , pozneje pa mi je nekdo dal revijo, v  ", motiti soglasja. Juncema  kapa  skozi 
161,0,kap," Sloveniji se vsako leto množici bolnikov, ki okrevajo po  kapi , pridruži 4400 novih. Rehabilitacija je dolga in draga "," , možeš doči na prasence, pa i sa bela  kapa , al da pljatiš Harać i nemoj da povedeš svoj  "
162,0,kap," - pa številni strokovnjaki zdravilo kot nim infarktom, možgansko  kap , angino preventivni ukrep predpisujejo z velipektoris, vsajanje srčnih  "," tvid, pletenine. To so tudi nepogrešljivi modni dodatki  kape , rute, nakit in torbe, ki dopolnjujejo obleko "
163,0,kap," glavoboli, migrena, zvenenje v ušesih, omrtvičenje po  kapi ) idr.  ", MOŽGANSKA  KAP  
164,1,kap," , tako da smo se lahko gledali ter si popravili  kape , lase in make-up, da ne bi  ", Zlom borze leta 1987 je bil kot  kap . Ta je zdaj kot rak. Lahko da boš  
165,0,kap, Nato okrasimo prednjo obrobo kot kažeta naris in fotografija.  Kapo  zložimo na polovico in sešijemo šiv na zadnji strani.  ," parodirale bolje, kot jih parodira Film, da te  kap . Šur, Film, da te kap je smešen "
166,1,kap, Nekje je treba začeti.  Kapo  na glavo in suknjič z izvezenim imenom na rame!  ," je plašč, dvignil ovratnik in si na glavo nadel  kapo . S torbo z denarjem v roki je zaklenil avto "
167,0,kap," domov "" članki "" oznanila "" Z dežja pod  kap  "," « Planinski vestnik, januar 1933, Branko Mamula,  kap . "
168,1,kap," redkih italijanskih televizij, ki ne sodi ne pod Berlusconijevo  kapo  ne v okrilje državne Rai , je pred dnevi objavila  "," je na voljo tudi širok izbor plavalnih očal, plavalnih  kap  in drugih plavalnih pripomočkov (lopatke, plavalne plavuti,  "
169,1,kap," , videl je, da ga ima Andrej nekoliko pod  kapo , kar sicer ni bila njegova navada.  "," Možganska  kap , poenostavljeno rečeno, nastane ali zaradi zamašitve ene od  "
170,1,kap," bile žile zamašene, zaradi česar je nastopil infarkt ali  kap . "," ne bi čudil, ako bi bilo odgovorno za kako  kap . Zanj so v prvi vrsti zaslužni trije elementi:  "
171,0,kap, Delovni blok in  kapa  NAGRADO PODARJA: ," razpelo v zgornjem levem kotu, lobanja na broški Dintevillove  kape  in lutnja s strgano struno. Gre torej za slavljene  "
172,0,kap," dovzeten za bolezni izobilja, kot so srčni infarkt,  kap  in rak, ki spadajo k najbolj razširjenim vzrokom smrti  "," pač, drugače najraje v kavbojkah in nenaličena, s  kapo  na glavi, ker me zebe v ušesa. Ljudje  "
173,0,kap," Ko sem zagledala številke na semaforju, bi me skoraj  kap , verjetno zato, ker sem v Italiji kljub protivetru  "," Znaki  kapi  so lahko nenadna otrplost, mravljinčenje po delu telesa,  "
174,0,kap," s svojim zelenim, danes že nekoliko okrnjenim ozadjem in  kapo  brezovega drevja pomemben likovni element trga ter ga s svojo  "," pa je trajna invalidnost. Občasni ishemični napadi in kratkotrajni  kapi  podobni napadi, ki navadno nimajo hujših posledic, so  "
175,1,kap," v karotidni arteriji ter za približno eno tretjino manj primerov  kapi , smrti, srčnega infarkta in endarterektomij (kirurških posegov  "," jih zaključil domačini s Partljičevo komedijo Ščuka, da te  kap , ki jo je režiral Miha Alujevič, za igralca  "
176,0,kap, Odkrili dedni vzrok za možgansko  kap  pri mladih ," na sebi največkrat le čevlje ali škornje, včasih tudi  kape  ali nogavice, zelo redko pa nosijo kose obleke,  "
177,0,kap," ob tem poročali, da je Kovač umrl zaradi možganske  kapi . Za zakoncema Kovač sta ostala 11-letni sin  "," ter natikače z belimi nogavicami. Na žalost pa do  kape  z ventilatorjem ali nastavkoma za pivo prideš veliko težje,  "
178,1,kap," in toke za pištole so izdelovali iz linoleja, oficirske  kape  pa iz spremenjenih nizozemskih oficirskih kap. Ujetniki niso bili  "," , na glavi pa je z napisom domovine mimoidoče opozarjala  kapa . '' Afrika je v redu, mraz pa  "
179,1,kap," raje naj se posušijo na zraku. Ne nosite ozkih  kap , čepic, klobukov ali naglavnih rut. Priporočljivo je "," posledice prometne nesreče, temveč je smrt nastopila domnevno zaradi  kapi . Voznika je ob tem zaneslo z vozišča in je  "
180,1,kap," ki se navadno končajo s srčnim infarktom ali z možgansko  kapjo , potem je jasno, da lahko zares podaljša in  "," jakno brez rokavov, na glavi pa je imel temno  kapo . Bolj agresivno pa si je neznanec v noči na  "
181,1,kap," : »Če bi me David zasnubil, bi me  kap !« "," zdijo važnejše od vsega, na kako zamero zaradi ukradene  kape , na primer. Ali se pa zgodi komu kaj  "
182,0,kap," bomo poslali po pošti. Tokrat pa pripadata majica in  kapa  tednika Hopla Simonu Števancu, Zg. Škofije 10, Škofije "," FATALNOST, DA TE  KAP  "
183,0,kap, kapi in njenih posledic se Mednarodno združenje za preprečevanje možganske  kapi  (ISS) trudi čimbolj uveljaviti zavest o pomembnosti preprečevanja  ,"  kapo  ali majico, "
184,0,kap,"  Kap  največkrat povezujemo z zaporo žile v možganih ali srcu,  "," Za privlačne nagrade -  kape  s šiltom, rokovnike s kovinskimi platnicami in vojaške srajce  "
185,1,kap," V letalu je nekdanji predavatelj navigacije na Ecole du guerre  kap . korv. Dailière. Vreme je lepo, tako  "," iz enega manjšega dimnika! Ha, poglej, "" kapo  makine"" je prižgal še en pomožni motor. Nekaj  "
186,1,kap," je nosil pulover z V-izrezom, starinsko oblikovano  kapo  in kavbojke, Law je bil prikrito eleganten v sivi  "," umaknil pred petimi leti, je bivšega premiera zadela srčna  kap , bolnišnica pa je bila predaleč "
187,0,kap," vnetni in degenerativni revmatizem ter nevrološka obolenja in posledice možganske  kapi . Vodja fizioterapije Polona Dornik pravi, da delo v  "," . V kavbojkah in vetrovki sem, v žepu imam  kapo . Vreme je oblačno. "
188,1,kap," tudi Mankoč. Je pa Markič dosegel ogromno in zato  kapa  dol, pa če nič več ne naredi. "," Miklavž je nekakšna prvotna podoba zimskega obdarovalca: ima škofovsko  kapo  in palico, belo brado in bele rokavice, meniški  "
189,1,kap," aspirinu kot tabletki za učinkovito preprečevanje bolezni srca in možganske  kapi  obstaja le peščica študij, ki podpirajo to teorijo.  "," postane smeh olimpijska disciplina,« so zahtevali z nenavadnimi  kapami  pokriti in v domiselne majice oblečeni veseljaki. Njihovo zamisel  "
190,0,kap," , izrazito suhega oziroma koščenega obraza, pokrit s svetlo  kapo  z večjim senčnikom in oblečen v siv pulover s kapuco "," , psoriazi, težavah starostne dobe, stanjih po možganski  kapi , pretresu možganov, inkontinenci, pospešuje celjenje ran po  "
191,1,kap," domobran«, Stepinac pa še bolj pobesnelega psa s  kapo , na kateri je znak U (ustaš).  "," celo umirajo zaradi managerskih bolezni (srčni infarkt, možganska  kap , itd.), kar je posledica velikanskega razkoraka med  "
192,0,kap," Calzedonia, Calzedonia, Slovenska c. 35, Ljubljana.  Kapa  'S Max Mara, Max Mara, Miklošičeva c.  "," zasuti z administrativnim delom. Vendar, poudarjajo sogovornice,  kapo  dol pred svetovalnimi delavci in učitelji, ki se za  "
193,1,kap," - ne le, da so vročinski vali velikokrat vzrok  kapi , infarktov, omedlevic in podobnih nevarnosti, mnoge študije  "," se je pri nekaterih ljudeh, ki so imeli možgansko  kap , izkazalo, da tudi odraslim, ki si po  "
194,0,kap," nastane zaradi: • zapore žile TIA – prehodna možganska  kap , oz. možganska kap • razpoka žile – znotraj možganska  "," smeijo in se delajo norce iz nas, Še enkrat  kapo  dol VOJAKI. "
195,1,kap," , iggy pop...) in te bo  kap .. Če te iz tira vržejo pločevinke, boš  "," otroku lahko dopoveste, da si ne izposoja šalov in  kap  ter da ne tišči glave k drugim otrokom. Če  "
196,0,kap," naša kapa od šiptar, ako belček. Belček bela  kapa  dobra. "," Ko Luisa izve, da je Fernanda zadela možganska  kap , nemudoma odhiti v bolnišnico. "
197,0,kap,"  kapa , New Yorker, 9,95 €, 2.384 SIT; "," PRAVIMO, DA JE BOLNIK DOŽIVEL ENO OB OBLIK MOŽGANSKE  KAPI . V ZATRDELIH (ATEROSKLEROTIČNIH) ŽILAH SE POGOSTO TVORIJO  "
198,0,kap, šapka) iz sivega blaga; kasneje je spodnji del  kape  iz modrega blaga; ščitek je bil iz črnega usnja  ," prestolnicah so imele tud nekatere precej manj razvite države.  Kapo  dol Jankoviću, da se je lotil tega projekta,  "
199,0,kap," tlaka, ugodno učinkuje proti slabokrvnosti in zmanjšuje možnost možganske  kapi . Raziskovalci teksaške univerza A&M pa so pred  ", Mini  kap  
200,0,kap," nad dolino, ki so bile še pokrite z belimi  kapami . "," da tistega, ki je nenadoma strašno bogat, zadene  kap . Je pač tako, da se ne izplača biti  "
201,1,kap," lepa. Ko se nepričakovano vrne domov, jo skoraj  kap , ker si je njen mož Nicholas poiskal novo ženo "," pogledala, kot da sva prismojena pamža. Dvignil sem  kapo  v pozdrav in se odpravil. »Dwight,«  "
202,0,kap," ne bi ponavljale. Tudi če gre za »manjše  kapi « – TIA, to nikakor niso nedolžne zadeve.  "," s kremo zavarujejo nos, ušesa pa potisnejo pod toplo  kapo . "
203,0,kap, SIMPTOMI  KAPI  , 7. Kakšne so lahko posledice možganske  kapi ? 
204,0,kap, Varovalna oblačila in  kape  pri otrocih na plaži na Novi Zelandiji ," , da je ta genetska okvara najpogostejši vzrok za moŽgansko  kap ,« ugotavlja Brad Worrall, docent nevrologije na virginijski  "
205,1,kap," , da po šamponiranju na še mokre lase poveznete plavalno  kapo , jo nekaj časa pustite na glavi, potem pa  "," kamere, ki so bili razmetani naokrog, pa mojo  kapo , očala, ročno uro,"" pripoveduje Kramar. "
206,1,kap," ko še ni bilo veliko uspehov, pazil na ustrezno  kapo , rokavico, a tega zavestno ne počnem več. "," Padove, ki je dan pred tem umrla zaradi možganske  kapi . Operacijo so začeli ob petih zjutraj in jo zaključili  "
207,1,kap," Verjetno ne. Prvi je simpatičen dečko s postrani bejzbolsko  kapo , druga očarljiva mladenka, pri kateri je užitek že  "," da zdravniki pravijo, da ga je med poletom zadela  kap  zaradi krvnega strdka; drugih posledic razen oslepelosti menda nima "
208,1,kap," so ugotovili le, da je verjetno umrl zaradi srčne  kapi , natančno pa bodo vzrok ugotovili z avtopsijo. Po  "," uživanjem maščob, visokim holesterolom in nevarnostjo možganske in srčne  kapi , ocenjujejo kot neresne, pomanjkljive, neobjektivne in pisane  "
209,0,kap, vanje z blazinicami prstov vtremo regenerator. Pokrijemo jih s  kapo  za prhanje in počakamo pol ure. Lase dobro izmijemo  , ki je raziskovala zdravje srca: »Srčni napad ali  kap  kažeta na neuspeh zdravljenja in ne na začetek zdravniškega posredovanja 
210,1,kap," nikakršnih posledic, dosmrtno jemljejo zdravila za preprečitev ponovne možganske  kapi . Takšna zdravila so protiagregacijska ali protikoagulacijska zdravila, zdravila  "," Žvan, danes prav vse bolnike s sumom na možgansko  kap  ali TIA, ki jih sprejmejo na nevrološko kliniko,  "
211,0,kap," , kot so angina pektoris, srčni infarkt, možganska  kap , srčna in ledvična odpoved, gangrena na spodnjih okončinah ", pravilne odgovore pa smo podarili majice s kratkimi rokavi in  kapo . 
